# Category, Subcategory, ROI, Name, lat, lon_e, size_km, min_lat, max_lat, min_lon_e, max_lon_e, Description, Science Rationale (JUICE Science Objective), UVS, JANUS HR, JANUS COLOR, JANUS STEREO, MAJIS, SWI, RIME, GALA, PEP/RPWI, J-MAG
# 1, 0, #0036fc, Polar Deposits, ---, ---, ---, ---, ---, ---, ---, Surface features where influences of the transition to polar caps onto the compositional/geological properties are expected, Characterize the local environment and its interaction with the Jovian magnetosphere (GB/GC/GE),,,,,,,,,,
1, 0, 15, Adapa, 73.8, 328.7, 57, 67, 77, 323, 335, Small piece of dark terrain in the northern polar region. Additional features: central peak crater located within dark terrain; group of unnamed pedestal craters completely within bright terrain within northern polar caps, Study effects of external environment (temperature; radiation; thickness of polar caps and composition (radiation products; icy properties) of polar deposits) onto dark terrain; study influence of polar deposits onto crater morphology; study crater morphology depending on crater size and substrate, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 0, 16, None, 70.1, 356.2, nan, 66, 74, 351, 2, Smooth portion (possibly resolution effect) of bright terrain in the northern polar region (area of open field lines combined with pronounced plasma precipitation). Additional features: central peak crater located within bright terrain, Study effects of external environment (temperature; radiation; thickness of polar caps and composition (radiation products; icy properties) of polar deposits) onto bright terrain; study differences of the formation of central peak craters depending on substrate, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 0, 17, Etana, 74.7, 19.65, 46, 70, 79, 14, 25, Pedestal crater completely within bright terrain within northern polar caps close to a pit crater, Study effects of external environment (temperature; radiation; thickness of polar caps and composition (radiation products; icy properties) of polar deposits) onto potential cryovolcanism (flows); study geo context and possible association of its formation with bright terrain; study influence of polar deposits onto crater morphology; comparison of pit and pedestal craters in the substrate, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 0, 18, Kishar, 72.7, 10.5, 78, 67, 78, 2, 14, Pit crater completely with the bright terrain of the northern polar region (area of open field lines combined with pronounced plasma precipitation). Additional features: extensively resurface potionofbright terrain, Study effects of external environment (temperature; radiation; thickness of polar caps and composition (radiation products; icy properties) of polar deposits) onto extensively resurface bright terrain and the charcteristics of pit craters, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 0, 19, Hathor, -66.9, 91.3, 173, -76, -58, 82, 102, Prominent penepalimpsest or degraded dome crater in the bright terrain of southern polar region. Additional features: deformation styles in bright terrain; impact morphologies, Study effects of external environment (temperature; radiation; thickness of polar caps and composition (radiation products; icy properties) of polar deposits) onto extensively resurfaced bright terrain and the characteristics of penepalimpsests, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
# 2, 0, #f30302, Potential Cryovolcanic Regions, ---, ---, ---, ---, ---, ---, ---, Geologically young surface features of possible cryovolcanic origin, Understand the formation of surface features and search for past and present activity (GB/GD/GE),,,,,,,,,,
2, 0, 1, Hammamat Patera, -24.3, 41.9, 45, -28, -20, 38, 45, Possible caldera in bright terrain located in proximity to Nicholson Regio (Galileo SSI obs. 28GSCALDRA01/02). Additional features: prominent secondary crater chains from crater Enkidu, Study composition (content of trace compounds etc.); morphology; topography and subsurface properties of potential cryo-volcanism; study possible association of the formation process with bright terrain and/or large impact events, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0
2, 0, 2, Natrun/Rum Patera, -30.8, 177, 38, -32, -26, 173, 178, Possible caldera in Sippar Sulcus (Galileo SSI obs. G8GSCALDRA01). Additional features: prominent clusters of secondary craters from bright ray crater Osiris, Study composition (content of trace compounds etc.); morphology; topography and subsurface properties of potential cryo-volcanism; study possible association of the formation process with bright terrain and/or large impact events, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0
2, 0, 3, None, -30.9, 176.7, 37.5, -31, -26, 176, 181, Possible caldera in Sippar Sulcus (Galileo SSI obs. G8GSCALDRA01). Additional features: prominent clusters of secondary craters from bright ray crater Osiris; reticulate terrain, Study composition (content of trace compounds etc.); morphology; topography and subsurface properties of potential cryo-volcanism; study possible association of the formation process with bright terrain and/or large impact events, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0
2, 0, 4, Musa Patera, -31.4, 171.5, 69, -34, -28, 167, 173, Possible caldera in Sippar Sulcus (Galileo SSI obs. G8GSCALDERA01/02). Additional features: prominent clusters of secondary craters from bright ray crater Osiris, Study composition (content of trace compounds etc.); morphology; topography and subsurface properties of potential cryo-volcanism; study possible association of the formation process with bright terrain and/or large impact events, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0
2, 0, 5, Yaroun Patera, -46.7, 217.9, 96, -50, -43, 214, 222, Possiblecaldera within extensively resurfaced part of Sippar Sulcus). Additional features: prominent clusters of secondary craters from bright ray crater Osiris, Study composition (content of trace compounds etc.); morphology; topography and subsurface properties of potential cryo-volcanism; study possible association of the formation process with bright terrain and/or large impact events, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0
2, 0, 7, None, -28.3, 184.1, 40, -31, -25, 182, 186, Possible caldera NW of Osiris. Additional features: prominent clusters of secondary craters from bright ray crater Osiris; reticulate terrain, Study composition (content of trace compounds etc.); morphology; topography and subsurface properties of potential cryo-volcanism; study possible association of the formation process with bright terrain and/or large impact events, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0
2, 0, 8, None, -28.8, 188.8, 50, -31, -26, 186, 191, Possible caldera NW of Osiris. Additional features: prominent clusters of secondary craters from bright ray crater Osiris; reticulate terrain, Study composition (content of trace compounds etc.); morphology; topography and subsurface properties of potential cryo-volcanism; study possible association of the formation process with bright terrain and/or large impact events, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0
2, 0, 9, None, -32, 165, 40, -34, -30, 163, 167, Poorly resolved caldera-like feature in Mummu Sulci, Study composition (content of trace compounds etc.); morphology; topography and subsurface properties of potential cryo-volcanism; study possible association of the formation process with bright terrain, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0
2, 0, 10 , None, 43.7, 52.2, 50, 42, 47, 46, 54, Potential flow features in the bright terrain north of T a-Urt and E of crater Mont. Additional features: extensively resurfaced bright terrain, Study composition (content of trace compounds etc.); morphology; topography and subsurface properties of potential cryo-volcanism; study possible association of the formation process with bright terrain, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0
2, 0, 11 , None, -16, 148, 150, -19, -14, 146, 151, Caldera-like feature in E Melotte Regio. Additional features: pieces of dark terrain cut by bands of bright terrain, Study composition (content of trace compounds etc.); morphology; topography and subsurface properties of potential cryo-volcanism; study possible association of the formation process with bright terrain, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0
2, 0, 12 , None, 2, 37, 28, 0, 4, 34, 39, Possiblecaldera-like feature in NE Mysia Sulci. Additional features: extensively resurfaced bright terrain, Study composition (content of trace compounds etc.); morphology; topography and subsurface properties of potential cryo-volcanism; study possible association of the formation process with bright terrain, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0
2, 0, 13 , None, 13, 47, 63, 11, 14, 45, 49, Poorly resolved caldera-like feature in Mysia Sulci. Additional features: extensively resurfaced bright terrain, Study composition (content of trace compounds etc.); morphology; topography and subsurface properties of potential cryo-volcanism; study possible association of the formation process with bright terrain, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0
2, 0, 14 , None, 44, 35, 57, 41, 45, 34, 38, Poorly resolved caldera-like feature in Nun Sulci, Study composition (content of trace compounds etc.); morphology; topography and subsurface properties of potential cryo-volcanism; study possible association of the formation process with bright terrain, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0
2, 0, 15 , None, -13, 215, 50, -15, -11, 214, 219, Possiblecaldera-like feature in a small band within Marius Regio, Study composition (content of trace compounds etc.); morphology; topography and subsurface properties of potential cryo-volcanism; study formation process at the border between dark and bright terrain, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0
2, 0, 16 , None, -19.5, 216, 46, -21, -18, 214, 218, Possible caldera E of Gad (#4.5.6), Study composition (content of trace compounds etc.); morphology; topography and subsurface properties of potential cryo-volcanism; study possible association of the formation process with bright terrain, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0
2, 0, 17 , None, 26, 35, 40, 24, 29, 32, 37, Possiblecaldera-like feature in the East of impact crater Ba'al superimposed by two small fresh impact craters, Study composition (content of trace compounds etc.); morphology; topography and subsurface properties of potential cryo-volcanism; study possible association of the formation process with bright terrain, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0
2, 0, 18, Sippar Sulcus, -16.5, 184, 65, -19, -14, 182, 186, Potential flow feature at the boundary between dark and bright terrain (observed by Galileo SSI with 145 m/pixel G7), Study composition (content of trace compounds etc.); morphology; topography and subsurface properties of potential cryo-volcanism; study formation process at the border between dark and bright terrain, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0
# 3, 0, #0a9415, Dark Ray. Floor. Halo Craters, ---, ---, ---, ---, ---, ---, ---, High concentrations of dark material related to fresh impact features, Determine global composition; distribution and evolution of surface materials (GB/GD/GE),,,,,,,,,,
3, 0, 1, Kittu, 0.0, 26, 15, -4, 6.5, 22, 27.5, Dark ray crater in the Mysia Sulci (G7GSKITTU_01 and G7GSKITTU_02 observed by Galileo SSI and NIMS), Study key feature of dark crater material; investigate nature and origin of dark crater material in relation to substrate and subsurface properties (bright terrain with pieces of dark terrain?), 1, 1, 1, 1, 1, 0, 1, 1, 0, 0
3, 0, 2, Tammuz, 13.5, 129.2, 51, 10, 19, 123, 136, Poorly resolved bright as well as dark ray crater in Marius Regio (Galileo NIMS observation G2GNTAMMUZ), Resolve unknown properties and of dark and bright ejecta in relation to substrate and subsurface properties (dark terrain), 1, 1, 1, 1, 1, 0, 1, 1, 0, 0
3, 0, 3, Antum, 5.0, 141, 15, 1.9, 8.8, 136, 145, Poorly resolved dark ray crater in Marius Regio (Galileo NIMS observation G2GNANTUM), Study key feature of dark crater material; investigate properties and nature and origin of dark crater material in relation to substrate and subsurface properties (dark terrain), 1, 1, 1, 1, 1, 0, 1, 1, 0, 0
3, 0, 4, Mir, -3.0, 130, 8, -7, -1, 124, 132, Poorly resolved dark ray crater in Marius Regio (Galileo NIMS observation G1GNMIRRAY), Study key feature of dark crater material; investigate properties and nature and origin of dark crater material in relation to substrate and subsurface properties (dark terrain), 1, 1, 1, 1, 1, 0, 1, 1, 0, 0
3, 0, 5, None, 5.0, 124, 177, 2.5, 10, 121, 132, Dark ray crater in Marius Regio close in proximity to Ombos close to the equator. Additional features: degraded anomalous dome crater/penepamlimpsest Ombos, Study dark crater material; investigate properties and nature and origin of dark crater material in relation to substrate and subsurface properties (dark terrain), 1, 1, 1, 1, 1, 0, 1, 1, 0, 0
3, 0, 6, We-ila, -12.4, 69.6, 36, -17, -8, 65, 76, Poorly resolved dark impact crater with dark floor and rim; inferring contamination with dark impactor material, Resolve the unspecified nature and properties and origin of dark material in relation to substrate and subsurface properties, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0
3, 0, 7, Khensu, 1.0, 207.1, 17, -1, 3, 205, 209, Small crater with dark floor; bright central peak and bright halo in Uruk Sulcus, Investigate properties and origin of dark floor and bright halo in relation to substrate and subsurface properties (bright terrain), 1, 1, 1, 1, 1, 0, 1, 1, 0, 0
3, 0, 8, None, 21.5, 173.3, 10, 20, 23, 172, 175, Small crater with dark floor; bright central peak and bright halo in Mashu Sulcus, Investigate properties and origin of dark floor material in relation to surface and subsurface properties (bright terrain), 1, 1, 1, 1, 1, 0, 1, 1, 0, 0
3, 0, 9, Humbaba, -55.2, 292.9, 40, -60, -48, 286, 296, Crater with dark floor and rim but bright halo located within bright terrain but close to small piece of dark terrain. Additional features: bright terrain in contact with dark terrain, Investigate properties and origin of dark crater material possible association of a small piece of dark terrain; investigate deformation style in bright terrain and contact to dark terrain, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0
3, 0, 10, None, 31.7, 4, 30, 30, 34, 2, 6, Small dark floor crater but bright halo within very smooth (possibly resolution effect) bright terrain. Additional features: dark floor crater superimposing older; larger degraded crater, Investigate properties and origin of dark floor and bright halo in relation to substrate and subsurface properties (bright terrain), 1, 1, 1, 1, 1, 0, 1, 1, 0, 0
3, 0, 11, None, 4.0, 10.3, 10, 2, 6, 8, 13, Small dark floor crater but bright halo within bright terrain. Additional features: bright terrain with the contact to dark terrain, Investigate properties and origin of dark floor and dark and bright halo in relation to substrate and subsurface properties (bright terrain), 1, 1, 1, 1, 1, 0, 1, 1, 0, 0
3, 0, 12, None, -29.0, 26, 10, -31, -27, 24, 28, Poorly resolved dark floor craters in Nicholson Regio. Additional features: dark terrain; degraded impact features, Investigate key feature to solve association of the dark crater material and the ancient dark terrain, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0
3, 0, 13, None, -10.5, 284.8, 20, -14, -8, 282, 287, Small dark floor and dark halo crater in Babylon Sulci. Additional features: bright terrain with additional craters (central pits and peaks) without dark material, Investigate small dark floor and ejecta crater within bright terrain in relation to surface and subsurface properties of the bright terrain, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0
3, 0, 14, None, 1.5, 261.5, 10, -0.5, 3.5, 259.5, 263.5, Small dark floor and dark halo crater in Babylon Sulci. Additional features: bright terrain with additional craters (central peak) without dark material, Investigate small dark floor and ejecta crater within bright terrain in relation to surface and subsurface properties of the bright terrain, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0
# 4, 0, #9a35ff, Impact Crater Morphologies, ---, ---, ---, ---, ---, ---, ---, Widest variety of crater morphologies on icy bodies, Characterization of the ice shell and the formation of crater morphologies and evolution of the subsurface properties (GB/GD/GE),,,,,,,,,,
# 4, 1, #9a35ff, Central Peak Craters, ---, ---, ---, ---, ---, ---, ---, Fresh impact craters with a central peak, Study geology; composition; subsurface properties related to peak formation,,,,,,,,,,
4, 1, 1, None, 56.0, 36.8, 20, 52, 60, 32, 42, Impact crater (unnamed) with a central peak within bright terrain. Additional features: pedestals; dark ejecta distributed to the north, Study transition from central peak to pedestal craters; investigate formation of central peaks and pedestals within extensiveresurfaced bright terrain in relation to subsurface properties; study differences in composition of dark ejecta and bright material and relate to subsurface properties, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0
4, 1, 2, Maa, 1.3, 156.4, 31, -2, 5, 153, 162, Impact crater with a central peak at the border between the dark terrain of Marius Regio andabranch ofTiamatSulcus. Additional features: possible remnants of pedestals, Study transition from central peak to pedestal craters; study crater formation depending on substrate and subsurface properties, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0
4, 1, 3, None, 47.0, 117.0, 20, 40, 50, 110, 120, Poorly resolved central peak crater in the bright terrain E of impact crater Hershef. Additional features: poorly resolved bright terrain, Study crater formation depending on substrate and subsurface properties; study bright terrain formation, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0
4, 1, 4, None, -31, 330, 20, -36, -24, 327, 339, Possible central peak craters located within Nicholson Regio and adjacent bright terrain. Additional features: transition between dark and bright terrain, Study differences of the formation of central peak craters depending on substrate; Study contact between dark and bright terrain, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0
# 4, 2, #9a35ff, Central Pit Craters, ---, ---, ---, ---, ---, ---, ---, Impact craters with a central pit, Study geology; composition; subsurface properties related to pit formation,,,,,,,,,,
4, 2, 1, Ninlil, 6.3, 241.7, 91, 2, 11, 236, 248, Impact crater with a central pit located in Galileo Regio. Additional features: dark terrain of Galileo Regio pervaded by sets of sublinear furrows, Study formation of pit craters depending on substrate and subsurface properties of the dark terrain; Study dark terrain characteristics and signs of possible initial tectonics, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0
4, 2, 2, None, -12.4, 262.7, 65, -17, -9, 257, 266, Group of central pit craters within bright terrain. Additional features: possible small peak craters in the surroundings, Study formation of pit craters depending on substrate and subsurface properties of the bright terrain, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0
4, 2, 3, Lugalmeslam, 23.7, 166.1, 64, 19, 28, 156, 169, Impact crater with a central pit located at the border of Marius Regio and Mashu Sulcus and superimposed on palimpsest Hermopolis Facula. Additional features: dark terrain; palimpsest; bright bands, Study formation of pit craters depending changes in the substrate and subsurface properties; study changes in the impact crater properties with substrate and subsurface properties, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0
4, 2, 4, Ashima, -39.1, 237.0, 84, -43, -35, 232, 241, Group of pit craters in bright terrain with impact crater Ashima showing the transition from a pit to a central dome. Additional features: extensively resurfaced bright terrain, Study formation of pit craters with respect to properties of bright terrain (surface and subsurface properties); study transformation from central pit to central dome craters, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0
4, 2, 5, Bau, 23.1, 311.3, 77, 20, 37, 298, 312, Group of pit craters including Bau located in dark and bright terrain. Additional features: dark terrain crossed by sets of throughs; contact between dark and bright terrain; palimpsest split up by bright terrain; different tectonic styles in bright terrain; possible smooth portions of bright terrain, Study formation of pit craters with respect to different substrate (surface and subsurface properties of bright and dark terrain); study different tectonicstylesinthe bright terrain formation and their influence onto pit craters; study impact craters affected by bright terrain formation, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0
4, 2, 6, None, 3.5, 175.5, 5, 1, 6, 173, 178, Possible pit crater within dark terrain of Marius Regio (Galileo NIMS observation: G8GNLIDARK). Additional features: small degraded impact craters in the surrounding dark terrain, Study pit formation with respect to surface and subsurface properties of dark terrain); study impact gardening close to the equator, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0
4, 2, 7, None, -32.0, 264.0, 600, -40, -24, 253, 271, Groups of pit craters of different dimensionsinbright terrain. Additional features: extensively resurfaced potionofbright terrain; distorted impact craters; young ray craters, Study pit formation with respect to different crater dimensions; surface and subsurface properties of bright terrain); study deformation of impact craters during bright terrain formation, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0
# 4, 3, #9a35ff, Dome / Anomaleous Dome Craters, ---, ---, ---, ---, ---, ---, ---, Impact craters with a central dome, Study geology; composition; subsurface properties related to dome formation,,,,,,,,,,
4, 3, 1, Melkart, -9.9, 173.9, 105, -15, -4, 168, 179, Large complex dome crater with extended ejecta located at the border between Marius Regio and a branch of Sippar Sulcus, Study dome formation at the border of dark and bright terrain; study influence of changing subsurface properties; investigate influence of bright terrain formation onto impact crater; study differences in Ganymede's crustal properties, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0
4, 3, 2, Enkidu, -26.6, 34.9, 122, -32, -22, 30, 40, Large complex dome crater located at the border between Nicholson Regio and extensively resurfaced bright terrain close to Borsippa Sulcus. Additional features: contact between dark and bright terrain, Study dome formation at the border of dark and bright terrain; study influence of changing subsurface properties; investigate influence of bright terrain formation onto impact crater; study impact ejecta and theireffect ontosurface properties; study differences in Ganymede's crustal properties, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0
4, 3, 3, Hapi, -30.6, 147.3, 96, -34, -27, 143, 151, Poorly resolved large dome crater in a strongly disrupted portion of dark terrain. Additional features: bright terrain, Study dome formation in the bright terrain; investigate influence of bright terrain formation onto impact crater; study impact ejecta and their effect onto surface properties; study differences in Ganymede's crustal properties, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0
4, 3, 4, Irkala, -32.5, 245.2, 117, -34, -24, 239, 250, Poorly resolved complex dome crater possibly with additional rings. Additional features: extensively resurfaced bright terrain, Study dome formation in the bright terrain; study complex dome crater formation in the extensive resurfaced portions of bright terrain; study differences in Ganymede's crustal properties, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0
4, 3, 5, Seker, -39.2, 14.6, 103, -46, -34, 7, 20, Poorly resolved complex dome crater partially located at the border between bright and dark terrain; possible with extended system of ejecta. Additional features: smallfresh impact craters, Study dome formation at the border between dark and bright terrain; study complex dome crater formation in the extensive resurfaced portions of bright terrain; study differences in Ganymede's crustal properties, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0
4, 3, 6, Atra-hasis, 22.5, 105.9, 133, 14, 29, 98, 114, Complex dome crater located in extensively resurface bright terrain with a distinct continuous ejecta blanket, Study formation of a dome crater within bright terrain; study influence of bright terrain formation onto crater properties, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0
4, 3, 7, Serapis, -12.4, 315.9, 169, -16, -7, 311, 322, Possible fresh domeor anomalous dome crater within bright terrain. possible multiple rings, Impressive feature but poorly resolved and illuminated; study differences in Ganymede's crustal properties, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0
4, 3, 8, Damkina, -30.2, 355.1, 190, -37, -24, 348, 2, Low resolved very large complex dome crater located in dark terrain of Nicholson Regio with an extended system of ejecta, Study formation of a central dome in case of the largest examples of a dome crater on Ganymede; study differences in Ganymede’s crustal properties, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0
# 4, 4, #9a35ff, Pedestal Craters, ---, ---, ---, ---, ---, ---, ---, Impact craters with topographically elevated continuous ejecta blankets, Study geology; composition; topography and subsurface properties related to elevated ejecta deposits,,,,,,,,,,
4, 4, 1, Dendera, -1.1, 104.5, 82, -7, 5, 98, 111, Pit crater with darker pedestals within dark terrain; Additional features: dark terrain close to the equator of Ganymede’s trailing hemisphere, Study formation of pedestal craters within dark terrain; studysurface andsubsurface properties of dark terrain close to equator in an area of low plasma precipitation and where Galileo NIMS first detected hydrated minerals, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0
4, 4, 2, Menhit, -36.3, 219.7, 140, -41, -31, 214, 223, Complex very large pedestal and dome crater in Sippar Sulcus / E of Osiris. Additional features: superimposed smaller peak and pit craters, Study transition between dome and pedestal craters in the bright terrain, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0
4, 4, 3, Mor, 30.5, 32.6, 45, 28, 33, 30, 35, Small pedestal located in the bright terrain crater E of Zakar (#4.5.9), Study formation of pedestal crater with bright terrain and implications for crustal properties, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0
4, 4, 4, None, 4.5, 200.2, 31, 0, 9, 195, 205, Very young relatively small pedestal crater in Uruk Sulcus with a bright halo. Additional features: transition between Galileo Regio and Uruk Sulcus; network of bright terrain; post-impact tectonic deformation of adjacent surface, Study formation of pedestal crater within bright terrain in comparison to smaller or older craters located nearby in Uruk Sulcus; composition of fresh pedestal material; implications for subsurface properties of bright terrain; study formation of bright terrain and pre-and post-impact tectonism, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0
